################################################################################
# Neural network connection values (weights and biases).
################################################################################
# Col  Name       Description
################################################################################
# 1    connection Neural network connection value.
# 2    t          Connection type (a = weight, b = bias).
# 3    index      Index enumerating weights.
# 4    l_s        Starting point layer (end point layer for biases).
# 5    n_s        Starting point neuron in starting layer (end point neuron for biases).
# 6    l_e        End point layer.
# 7    n_e        End point neuron in end layer.
################################################################################
#                      1 2         3     4     5     6     7
#             connection t     index   l_s   n_s   l_e   n_e
############################################################
  1.0545752255150200E+01 a       266     0    14     1     6
 -1.1403615155800422E+01 a       267     0    14     1     7
  2.6426770007851257E+00 a       268     0    14     1     8
 -1.2330673669102508E+01 a       269     0    14     1     9
 -2.4350058125439500E-01 a       270     0    14     1    10
 -3.4655973064040912E+00 a       271     0    14     1    11
 -2.5471579790849126E+00 a       272     0    14     1    12
  1.7305779859336958E+01 a       273     0    14     1    13
 -2.0771124067275068E+01 a       274     0    14     1    14
 -2.4821852350545162E+00 a       275     0    14     1    15
  6.8105962758152119E+00 a       276     0    14     1    16
 -6.4889572405898632E-01 a       277     0    14     1    17
  7.7267724035232961E+00 a       278     0    14     1    18
  1.3462653842113905E+01 a       279     0    14     1    19
  6.9990276182334350E+00 a       280     0    14     1    20
 -3.2307517705039182E+00 a       281     0    15     1     1
  5.2347700326544067E-01 a       282     0    15     1     2
  9.6094341778606545E+00 a       283     0    15     1     3
  1.8168340949014240E+01 a       284     0    15     1     4
 -1.7881621983225582E+01 a       285     0    15     1     5
 -2.6292258521984646E+01 a       286     0    15     1     6
 -1.4031724188195172E+01 a       287     0    15     1     7
 -3.7436143879408796E+01 a       288     0    15     1     8
  1.2209027134318158E+00 a       289     0    15     1     9
  3.4302232599126469E+01 a       290     0    15     1    10
 -2.4844129832383524E+00 a       291     0    15     1    11
  3.2633850630016319E+00 a       292     0    15     1    12
  1.2202841132716969E+01 a       293     0    15     1    13
 -6.6290550757485162E-02 a       294     0    15     1    14
  9.5101101334951075E+00 a       295     0    15     1    15
 -7.0607994352933225E+00 a       296     0    15     1    16
  1.7896192146089235E-01 a       297     0    15     1    17
  6.6538281604396265E-01 a       298     0    15     1    18
 -2.4167088173575475E+01 a       299     0    15     1    19
 -3.7473244570068665E+01 a       300     0    15     1    20
  6.1349960735045510E+00 a       301     0    16     1     1
  3.1633694929464768E+00 a       302     0    16     1     2
 -7.3683023686486591E+00 a       303     0    16     1     3
 -2.4445684742859601E+01 a       304     0    16     1     4
 -1.4660719910511956E+01 a       305     0    16     1     5
  1.3476552491580595E+01 a       306     0    16     1     6
 -1.0084469598211349E+01 a       307     0    16     1     7
  5.7459167881877136E+00 a       308     0    16     1     8
 -1.6559876007405524E+01 a       309     0    16     1     9
  1.0432502305484175E+00 a       310     0    16     1    10
 -7.1204321010073954E+00 a       311     0    16     1    11
 -3.3296409858307334E+00 a       312     0    16     1    12
  1.9018901242008909E+01 a       313     0    16     1    13
 -1.7425270546265470E+01 a       314     0    16     1    14
 -1.5978992036629367E+00 a       315     0    16     1    15
  5.0949889992154347E+00 a       316     0    16     1    16
  3.1571686390720495E+00 a       317     0    16     1    17
  4.0933194141651335E+00 a       318     0    16     1    18
  4.9680520704215105E+00 a       319     0    16     1    19
  9.8580266839204693E+00 a       320     0    16     1    20
  6.3521317346965072E+00 a       321     0    17     1     1
  4.2329765538596736E-01 a       322     0    17     1     2
  2.6638581567452931E+01 a       323     0    17     1     3
 -2.9441302142192542E+00 a       324     0    17     1     4
  3.6895082965219670E+00 a       325     0    17     1     5
 -3.7116015747610041E+00 a       326     0    17     1     6
 -1.8860732801474587E+01 a       327     0    17     1     7
 -5.1640543672243471E+00 a       328     0    17     1     8
 -1.4733534940917227E+01 a       329     0    17     1     9
 -5.2583021732218809E+00 a       330     0    17     1    10
 -1.0171706413611307E+01 a       331     0    17     1    11
 -8.2282686738109962E+00 a       332     0    17     1    12
 -4.8375648137128442E+00 a       333     0    17     1    13
  1.9256006004365268E+01 a       334     0    17     1    14
  1.7440933958104278E+01 a       335     0    17     1    15
  1.6869598702860142E+01 a       336     0    17     1    16
 -5.1586875381940764E+00 a       337     0    17     1    17
  4.2119009998011947E+00 a       338     0    17     1    18
 -6.3353095497297094E+00 a       339     0    17     1    19
 -2.1949583860960519E+01 a       340     0    17     1    20
 -2.0284142905349427E+01 a       341     0    18     1     1
  5.3262909498647479E+00 a       342     0    18     1     2
 -7.7698623861254195E+00 a       343     0    18     1     3
 -2.0275832048239494E+01 a       344     0    18     1     4
  1.3737971710237218E+01 a       345     0    18     1     5
 -3.3189658874908445E-01 a       346     0    18     1     6
 -6.3918973160107733E+00 a       347     0    18     1     7
  2.5465440250383597E+01 a       348     0    18     1     8
 -1.7905782304181525E+01 a       349     0    18     1     9
  7.2678013394661347E+00 a       350     0    18     1    10
  2.3344411431929391E+01 a       351     0    18     1    11
  5.3276924548937501E+00 a       352     0    18     1    12
  1.9970640125489258E+01 a       353     0    18     1    13
 -1.6068174307352511E+01 a       354     0    18     1    14
 -5.9582333050748399E+00 a       355     0    18     1    15
  1.1855407610788747E+01 a       356     0    18     1    16
  4.6015311401677366E+00 a       357     0    18     1    17
  2.0815626562167701E+01 a       358     0    18     1    18
  1.4444520723110346E+01 a       359     0    18     1    19
  1.7325734544309821E+01 a       360     0    18     1    20
 -9.1582675534951044E+00 a       361     0    19     1     1
  1.1017325637693023E+01 a       362     0    19     1     2
  2.4387284661003143E+01 a       363     0    19     1     3
  1.8656197110869485E+01 a       364     0    19     1     4
 -1.1679690038244464E+01 a       365     0    19     1     5
 -3.1105768572854313E+01 a       366     0    19     1     6
  3.7336256516964163E+01 a       367     0    19     1     7
 -1.6902732726139833E+00 a       368     0    19     1     8
  3.8629766390332603E+00 a       369     0    19     1     9
 -1.4373744037319641E+01 a       370     0    19     1    10
  8.2224196770840052E+00 a       371     0    19     1    11
 -2.9667090932461497E+00 a       372     0    19     1    12
 -3.0091463578525706E+00 a       373     0    19     1    13
  1.2798412419358314E+01 a       374     0    19     1    14
 -1.3029089270302880E+01 a       375     0    19     1    15
 -1.0702861704390282E+01 a       376     0    19     1    16
 -3.6807376544604775E+00 a       377     0    19     1    17
  1.3289388017174128E+01 a       378     0    19     1    18
 -2.8313921360734375E+00 a       379     0    19     1    19
 -1.2102522969927942E+00 a       380     0    19     1    20
 -1.1123572565124443E+01 a       381     0    20     1     1
  1.6929302070588669E+01 a       382     0    20     1     2
 -1.2846409050612658E+01 a       383     0    20     1     3
  2.3147224528840169E+01 a       384     0    20     1     4
  1.6393284758039758E+01 a       385     0    20     1     5
  2.5922720881336092E+00 a       386     0    20     1     6
 -4.0021806704750915E+00 a       387     0    20     1     7
  2.8709830607244982E+01 a       388     0    20     1     8
  1.9205792067171021E+01 a       389     0    20     1     9
  7.1561308862894908E+00 a       390     0    20     1    10
 -1.3132812093254342E+01 a       391     0    20     1    11
 -8.3859571051782655E+00 a       392     0    20     1    12
 -3.2353191514394335E+00 a       393     0    20     1    13
 -1.5350337753053751E+01 a       394     0    20     1    14
 -1.3876870745621490E+01 a       395     0    20     1    15
 -1.6858038378953875E+01 a       396     0    20     1    16
  1.9727588702847783E+01 a       397     0    20     1    17
 -6.1573883938756566E+00 a       398     0    20     1    18
  2.0664282409331538E+01 a       399     0    20     1    19
 -2.2043874450015752E+00 a       400     0    20     1    20
  1.2879305736093812E+01 a       401     0    21     1     1
 -1.4235076128771629E+01 a       402     0    21     1     2
  1.2398936944617012E+00 a       403     0    21     1     3
 -7.4569505620464600E+00 a       404     0    21     1     4
 -1.4785351514007814E+01 a       405     0    21     1     5
  8.7037854808535950E+00 a       406     0    21     1     6
  2.0405238323458640E+01 a       407     0    21     1     7
 -1.3862293853162781E+01 a       408     0    21     1     8
 -1.7720528057701280E+01 a       409     0    21     1     9
 -1.1777420725250782E+00 a       410     0    21     1    10
  3.9536074079050652E+00 a       411     0    21     1    11
  1.3338924904897080E+01 a       412     0    21     1    12
 -1.0617598717814072E+01 a       413     0    21     1    13
  6.4213720816398934E-01 a       414     0    21     1    14
 -2.6417931516286148E+00 a       415     0    21     1    15
  1.7397642681498631E+01 a       416     0    21     1    16
  1.2910911845476019E+00 a       417     0    21     1    17
 -2.5457959176341578E+01 a       418     0    21     1    18
 -1.5472437018805943E+01 a       419     0    21     1    19
 -3.1562737563795582E+00 a       420     0    21     1    20
  9.0870756533904160E+00 a       421     0    22     1     1
  8.9559799971259739E+00 a       422     0    22     1     2
 -6.6938954675006634E+00 a       423     0    22     1     3
  7.4934907406599356E+00 a       424     0    22     1     4
 -4.8975234979415116E+00 a       425     0    22     1     5
 -1.0412719406192381E+00 a       426     0    22     1     6
 -3.7582346982482093E+01 a       427     0    22     1     7
  9.6902640536633964E+00 a       428     0    22     1     8
  5.6252356022119896E+00 a       429     0    22     1     9
 -4.9619199432266257E+00 a       430     0    22     1    10
 -1.0078852634041510E+01 a       431     0    22     1    11
  8.5606070373112981E+00 a       432     0    22     1    12
 -1.6270012380629346E+01 a       433     0    22     1    13
  3.1510187262804649E+01 a       434     0    22     1    14
  1.9254060558648888E+01 a       435     0    22     1    15
  9.6465247175690880E+00 a       436     0    22     1    16
  1.4227496683492504E+01 a       437     0    22     1    17
  1.5593925040092607E+00 a       438     0    22     1    18
  1.1846178766405778E+01 a       439     0    22     1    19
  6.0424022981255021E+00 a       440     0    22     1    20
  1.3110180878874003E+01 a       441     0    23     1     1
 -1.5343371131565438E+00 a       442     0    23     1     2
 -5.3630895538423582E+00 a       443     0    23     1     3
 -1.8173182302794626E+01 a       444     0    23     1     4
 -1.8027727209978671E+01 a       445     0    23     1     5
  1.8611326431220299E+01 a       446     0    23     1     6
  5.3947452682878065E+00 a       447     0    23     1     7
 -2.0117173616208724E+01 a       448     0    23     1     8
 -3.1658925212622879E+00 a       449     0    23     1     9
 -1.2576137577952804E+00 a       450     0    23     1    10
 -2.4852976030377850E+01 a       451     0    23     1    11
 -1.7262554703358983E+01 a       452     0    23     1    12
  1.7752427596169166E+01 a       453     0    23     1    13
 -2.5991948366039775E+01 a       454     0    23     1    14
 -1.4008206023943131E+01 a       455     0    23     1    15
  7.6554337031993853E+00 a       456     0    23     1    16
 -8.7989714316732037E+00 a       457     0    23     1    17
 -8.7892442607180454E-01 a       458     0    23     1    18
  2.4989355261083904E+01 a       459     0    23     1    19
 -9.8882156620112269E+00 a       460     0    23     1    20
  2.0520858616421968E+01 a       461     0    24     1     1
  3.0795243837467382E+01 a       462     0    24     1     2
  4.4034966226804251E+00 a       463     0    24     1     3
  1.2643112284691533E+01 a       464     0    24     1     4
  9.1587432050185900E+00 a       465     0    24     1     5
  1.4201691177926412E+00 a       466     0    24     1     6
 -6.2047445556524217E+00 a       467     0    24     1     7
  4.9076897362006724E+00 a       468     0    24     1     8
  3.6827056355889281E+00 a       469     0    24     1     9
 -3.0418013783857822E+00 a       470     0    24     1    10
  1.1466424846647243E+01 a       471     0    24     1    11
 -7.2298887719986604E+00 a       472     0    24     1    12
 -4.4779471402132058E+00 a       473     0    24     1    13
  9.1367102426601328E+00 a       474     0    24     1    14
  1.4861568801250531E+01 a       475     0    24     1    15
  7.9701278717357651E+00 a       476     0    24     1    16
 -9.5522149198429265E+00 a       477     0    24     1    17
  1.7750153402955919E+00 a       478     0    24     1    18
 -1.8923800058434932E+01 a       479     0    24     1    19
 -2.2638030279422114E+01 a       480     0    24     1    20
 -1.6049816834512916E+00 a       481     0    25     1     1
  1.7236360220465292E+00 a       482     0    25     1     2
  3.9772269413394268E+00 a       483     0    25     1     3
 -8.1305992063806567E+00 a       484     0    25     1     4
  1.4927327655478008E+01 a       485     0    25     1     5
 -1.1220751981792789E+00 a       486     0    25     1     6
 -8.8548224246153513E+00 a       487     0    25     1     7
  1.4086146154428828E+01 a       488     0    25     1     8
  6.5165598766528001E+00 a       489     0    25     1     9
  9.8348921623469803E+00 a       490     0    25     1    10
 -1.1594620368527840E+01 a       491     0    25     1    11
  8.4481088995435929E+00 a       492     0    25     1    12
  3.6066756202907135E+00 a       493     0    25     1    13
  1.2510484590201276E+01 a       494     0    25     1    14
  2.1422397494573115E+01 a       495     0    25     1    15
  6.0524659579980289E-01 a       496     0    25     1    16
 -3.1775994036416391E+00 a       497     0    25     1    17
 -7.9460854930667795E+00 a       498     0    25     1    18
 -2.2656079452633428E+01 a       499     0    25     1    19
 -1.1449628982972003E+01 a       500     0    25     1    20
  7.9506458808262677E+00 a       501     0    26     1     1
 -6.2123502222021285E+00 a       502     0    26     1     2
  1.1709651013630696E+01 a       503     0    26     1     3
 -2.8958833336950125E+00 a       504     0    26     1     4
 -1.5163637821113374E+01 a       505     0    26     1     5
 -1.1800571266083407E+01 a       506     0    26     1     6
 -1.4446010037875979E+01 a       507     0    26     1     7
 -1.3973083760530500E+01 a       508     0    26     1     8
 -1.5505187388624007E+00 a       509     0    26     1     9
 -4.3794998263481002E+00 a       510     0    26     1    10
  1.4749060832454759E+01 a       511     0    26     1    11
